LocalRep,GlobalIdx,Prob,spring_day,spring_night,summer_day,summer_night,fall_day,fall_night,winter_day,winter_night
25,5620,0.0067062947721383,107.9886923076923,3.345269230769231,95.76473076923077,0.0,37.07507692307693,0.0,11.901153846153846,0.0
26,5800,0.0073159579332418,107.9886923076923,3.345269230769231,95.76473076923077,12.813307692307692,37.07507692307693,0.0,11.901153846153846,0.0
27,2528,0.0054869684499314,13.416192307692308,1.633923076923077,28.73919230769231,0.0,84.17411538461538,0.0,110.0,0.0
28,2574,0.0054869684499314,13.416192307692308,1.633923076923077,28.73919230769231,0.0,19.18019230769231,0.0,26.293384615384618,0.0
29,3984,0.0056393842402072,13.416192307692308,0.0,28.73919230769231,0.0,84.17411538461538,0.0,110.0,0.0
30,4034,0.0065538789818625,13.416192307692308,0.0,28.73919230769231,0.0,19.18019230769231,0.0,26.293384615384618,0.0
31,366,0.0085352842554488,45.562,1.633923076923077,28.73919230769231,0.0,37.07507692307693,0.0,110.0,0.0
32,1826,0.0076207895137936,45.562,0.0,28.73919230769231,0.0,37.07507692307693,0.0,110.0,0.0
33,1117,0.0073159579332418,45.562,3.345269230769231,28.73919230769231,0.0,19.18019230769231,0.0,26.293384615384618,0.0
34,4741,0.007163542142966,107.9886923076923,1.633923076923077,28.73919230769231,0.0,37.07507692307693,0.0,110.0,0.0
35,6199,0.0068587105624142,107.9886923076923,0.0,28.73919230769231,0.0,37.07507692307693,0.0,110.0,0.0
36,91,0.0067062947721383,45.562,1.633923076923077,48.92884615384616,0.0,84.17411538461538,0.0,26.293384615384618,0.0
37,5923,0.0062490474013107,107.9886923076923,0.0,48.92884615384616,0.0,84.17411538461538,0.0,26.293384615384618,0.0
38,1305,0.0079256210943453,45.562,3.345269230769231,95.76473076923077,0.0,84.17411538461538,0.0,26.293384615384618,0.0
39,4951,0.0074683737235177,107.9886923076923,1.633923076923077,95.76473076923077,0.0,84.17411538461538,0.0,26.293384615384618,0.0
40,5401,0.007163542142966,107.9886923076923,3.345269230769231,28.73919230769231,0.0,19.18019230769231,0.0,26.293384615384618,0.0
41,5581,0.0070111263526901,107.9886923076923,3.345269230769231,28.73919230769231,12.813307692307692,19.18019230769231,0.0,26.293384615384618,0.0
42,395,0.0065538789818625,45.562,1.633923076923077,28.73919230769231,0.0,19.18019230769231,0.0,110.0,0.0
43,1851,0.0060966316110349,45.562,0.0,28.73919230769231,0.0,19.18019230769231,0.0,110.0,0.0
44,581,0.0073159579332418,45.562,1.633923076923077,95.76473076923077,0.0,84.17411538461538,0.0,11.901153846153846,0.0
45,1551,0.007163542142966,45.562,0.0,48.92884615384616,0.0,84.17411538461538,0.0,11.901153846153846,0.0
46,3935,0.0062490474013107,13.416192307692308,0.0,28.73919230769231,0.0,37.07507692307693,0.0,26.293384615384618,0.0
47,4079,0.0067062947721383,13.416192307692308,0.0,28.73919230769231,12.813307692307692,37.07507692307693,0.0,26.293384615384618,0.0
48,4378,0.0068587105624142,107.9886923076923,1.633923076923077,48.92884615384616,0.0,84.17411538461538,0.0,11.901153846153846,0.0
49,5668,0.007163542142966,107.9886923076923,3.345269230769231,95.76473076923077,0.0,19.18019230769231,0.0,110.0,0.0
50,2649,0.0080780368846212,13.416192307692308,1.633923076923077,28.73919230769231,12.813307692307692,19.18019230769231,0.0,11.901153846153846,0.0
51,3409,0.0082304526748971,13.416192307692308,3.345269230769231,95.76473076923077,0.0,84.17411538461538,0.0,110.0,0.0
52,2941,0.0076207895137936,13.416192307692308,3.345269230769231,48.92884615384616,0.0,84.17411538461538,0.0,110.0,0.0
53,3589,0.0083828684651729,13.416192307692308,3.345269230769231,95.76473076923077,12.813307692307692,84.17411538461538,0.0,110.0,0.0
54,4558,0.0065538789818625,107.9886923076923,1.633923076923077,48.92884615384616,12.813307692307692,84.17411538461538,0.0,11.901153846153846,0.0
55,3085,0.0073159579332418,13.416192307692308,3.345269230769231,48.92884615384616,12.813307692307692,84.17411538461538,0.0,110.0,0.0
56,2894,0.0074683737235177,13.416192307692308,1.633923076923077,95.76473076923077,12.813307692307692,19.18019230769231,0.0,11.901153846153846,0.0
57,6510,0.0068587105624142,107.9886923076923,0.0,95.76473076923077,12.813307692307692,37.07507692307693,0.0,11.901153846153846,0.0
58,5164,0.0067062947721383,107.9886923076923,3.345269230769231,48.92884615384616,0.0,19.18019230769231,0.0,110.0,0.0
59,5344,0.005944215820759,107.9886923076923,3.345269230769231,48.92884615384616,12.813307692307692,19.18019230769231,0.0,110.0,0.0
