DateTime,LV ActivePower (kW),Wind Speed (m/s),Theoretical_Power_Curve (KWh),Wind Direction (°),Energy_from_ActivePower (kWh)
2018-01-02 16:00:00,3493.97900390625,12.2135295867919,3551.31873448443,201.71560668945298,3493.97900390625
2018-01-02 17:00:00,3602.63793945312,13.0772199630737,3600.0,203.44070434570298,3602.63793945312
2018-01-02 18:00:00,3515.61010742187,12.2070798873901,3550.54211738128,189.52380371093696,3515.61010742187
2018-01-02 19:00:00,3061.73510742187,11.2979698181152,3367.8051386683,192.85820007324196,3061.73510742187
2018-01-02 20:00:00,2316.64794921875,9.83873844146728,2687.68808162899,199.74740600585898,2316.64794921875
2018-01-02 21:00:00,3591.09301757812,12.7283201217651,3592.26902604332,202.41329956054597,3591.09301757812
2018-01-02 22:00:00,1625.75598144531,8.80914115905761,2021.75423914516,187.48460388183497,1625.75598144531
2018-01-02 23:00:00,1303.11694335937,8.14458179473876,1613.84771310931,181.65960693359298,1303.11694335937
2018-01-03 00:00:00,2782.56811523437,10.405119895935,3019.33269562616,176.925598144531,2782.56811523437
2018-01-03 01:00:00,1278.88696289062,7.62648677825927,1323.91105222754,202.940505981445,1278.88696289062
2018-01-03 02:00:00,737.448791503906,6.26704502105712,717.843498117624,211.200302124023,737.448791503906
2018-01-03 03:00:00,444.603607177734,5.49171495437622,466.619713732775,150.281692504882,444.603607177734
2018-01-03 04:00:00,1214.1259765625,7.4722261428833,1243.60005403349,154.783798217773,1214.1259765625
2018-01-03 05:00:00,1153.13903808593,7.28374290466308,1149.01242363998,176.79319763183503,1153.13903808593
2018-01-03 06:00:00,1568.88598632812,8.09420299530029,1584.39555144266,194.00929260253898,1568.88598632812
2018-01-03 07:00:00,2108.77099609375,9.18500423431396,2263.87309482431,190.00700378417898,2108.77099609375
2018-01-03 08:00:00,1941.46398925781,9.28379154205322,2328.30752557584,157.365997314453,1941.46398925781
2018-01-03 09:00:00,189.137802124023,4.5537109375,233.455863572107,148.053604125976,189.137802124023
