DateTime,load_PJME_MW,solar_G_i__POA,solar_T2m,wind_Energy_scaled_MW,eta_eff,eta_eff_pct,P_150MW_adj_MW,P_110MW_adj_MW,CF_150MW,CF_110MW,CF_Wind
2018-01-02 21:00:00,2693.92,0.0,-0.11,178.31589745263747,0.20279439400000002,20.2794394,0.0,0.0,0.0,0.0,0.8915794872631874
2018-01-02 22:00:00,2562.8,0.0,0.11,80.72699188001678,0.20262160599999998,20.262160599999998,0.0,0.0,0.0,0.0,0.4036349594000839
2018-01-02 23:00:00,2389.6,0.0,0.41,64.7063348410771,0.202385986,20.2385986,0.0,0.0,0.0,0.0,0.3235316742053855
2018-01-03 00:00:00,2221.68,0.0,0.0,138.16855432659838,0.20270800000000003,20.2708,0.0,0.0,0.0,0.0,0.6908427716329919
2018-01-03 01:00:00,2099.44,0.0,0.21,63.50319398914259,0.20254306600000002,20.254306600000003,0.0,0.0,0.0,0.0,0.31751596994571296
2018-01-03 02:00:00,2027.2,0.0,0.34,36.61805540505505,0.202440964,20.2440964,0.0,0.0,0.0,0.0,0.18309027702527525
2018-01-03 03:00:00,2001.76,0.0,0.17,22.07681361538357,0.202574482,20.2574482,0.0,0.0,0.0,0.0,0.11038406807691786
2018-01-03 04:00:00,2009.8400000000001,0.0,0.34,60.287484081186825,0.202440964,20.2440964,0.0,0.0,0.0,0.0,0.30143742040593413
2018-01-03 05:00:00,2074.0,0.0,0.01,57.25917470181225,0.202700146,20.2700146,0.0,0.0,0.0,0.0,0.28629587350906127
2018-01-03 06:00:00,2238.0,315.31,0.82,77.90310952224706,0.18830594566666667,18.830594566666665,120.48819123780548,88.35800690772402,0.8032546082520365,0.8032546082520365,0.3895155476112353
2018-01-03 07:00:00,2506.4,230.95,3.59,104.71112579092897,0.18981129566666666,18.981129566666667,132.58845384004434,97.23153281603251,0.8839230256002956,0.8839230256002956,0.5235556289546449
2018-01-03 08:00:00,2665.28,706.2,6.13,96.40348827554507,0.167079638,16.7079638,140.81786950115637,103.26643763418133,0.9387857966743758,0.9387857966743757,0.48201744137772534
2018-01-03 09:00:00,2686.08,780.96,7.91,9.391646711148118,0.162419598,16.2419598,145.17643822114158,106.4627213621705,0.9678429214742772,0.9678429214742773,0.04695823355574059
2018-01-03 10:00:00,2707.2000000000003,709.52,8.74,15.3688042089599,0.16488488133333334,16.488488133333334,145.66415999999998,106.82038399999998,0.9710943999999999,0.9710943999999998,0.07684402104479951
2018-01-03 11:00:00,2726.56,303.29,9.02,13.65581414587521,0.18239013833333334,18.239013833333335,142.2810348377316,104.33942554766983,0.9485402322515439,0.9485402322515439,0.06827907072937606
